cuisine_type,business_id,name,address,coordinates/latitude,coordinates/longitude,num_reviews,rating,zipcode
Italy Cuisine,Ry9w-jFALWYhazi6jjyIKw,Rucola,190 Dean St,40.68562,-73.98587,476,4,11217
Italy Cuisine,ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,323 Greenwich St,40.71726,-74.01055,251,3.5,10013
Italy Cuisine,XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,108 8th Ave,40.7405719,-74.0017238,167,3.5,10011
Italy Cuisine,nTt5cLJVcmBdM640izladw,Carmentas Italian Specialties,50 Starr St,40.70114,-73.92677,69,4.5,11221
Italy Cuisine,kVrTff8uDMSBAaceBwQ7dg,Saluggi's,325 Church St,40.720104,-74.003578,549,4,10013
Italy Cuisine,JYE16G0z-wo1MTyYchhVCA,Manzo Ristorante,200 5th Ave,40.7423476668244,-73.9898968277084,317,3.5,10010
Italy Cuisine,abZ-mEvF6Tj4hfyIg0lKwQ,Vite Vinosteria,31-05 34th St,40.7629734277725,-73.92119564116,559,4.5,11106
Italy Cuisine,DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,2 Gold St,40.707555318913,-74.006898168681,564,3.5,10038
Italy Cuisine,889z8wsV9R1X2CAp63wrsw,Casa Apicii,62 W 9th St,40.7339,-73.99867,134,4,10011
Italy Cuisine,O6RBNHBleB0mCb2dAanxCw,Casa Lever,390 Park Ave,40.7594607514825,-73.9730327307214,211,3.5,10022
Italy Cuisine,1u_vkRFPuT8Aeh7Zk3bKyw,Galata Mediterranean Cuisine,212 E 34th St,40.74531,-73.97753,329,4.5,10016
Italy Cuisine,X8Hl9OezX-Yr9Jir3fsF7g,Posto,310 2nd Ave,40.73483,-73.98282,589,4,10003
Italy Cuisine,76y4aMBY0lT6zfJLy2EH-Q,Le Zie,172 7th Ave,40.74246,-73.9970699,304,3.5,10011
Italy Cuisine,gTEoEsssfbjl76Opf5bP9g,L'Amico NYC,849 6th Ave,40.747174,-73.989956,412,3.5,10001
Italy Cuisine,LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,35 Broadway,40.71084,-73.96735,607,4,11249
Italy Cuisine,JrJRfpGicISz_Gt9LkPMvw,Belli Osteria,860 Fulton St,40.6835199838354,-73.9669024162476,236,4,11238
Italy Cuisine,ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria & Wine Bar,3619 30th Ave,40.7648771022913,-73.9165434257602,433,4,11103
Italy Cuisine,ywP0OEqRC6sp4NK1-QhW-g,Parm,Brookfield Pl,40.7144510120714,-74.0161083107869,360,3,10080
Italy Cuisine,Ty1MvJz88DeNmX0eDHeMyQ,Pietro's,232 E 43rd St,40.7506055,-73.9721964,106,4,10017
Italy Cuisine,Cnqy9w1BFXZFEaChfox0ow,Rosemary's,18 Greenwich Ave,40.7347241,-73.9997973,921,3.5,10011
Italy Cuisine,Vm6_cXz8hbvZhot0m1aaRg,Italianissimo Ristorante,307 E 84th St,40.7764,-73.95205,113,4,10028
Italy Cuisine,nHMDOIX32dGbfpuNUwsLNQ,AlMar,111 Front St,40.702662,-73.989177,416,4,11201
Italy Cuisine,C8Ctyq7pXOPESK8cz_X2CA,Pomodoro Rosso,229 Columbus Ave,40.776317,-73.979187,297,3.5,10023
Italy Cuisine,rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,828 9th Ave,40.7662168,-73.9867943,635,3.5,10019
Italy Cuisine,F2YbqhVr6hBsFrDCyr6M_w,The Meatball Shop,200 9th Ave,40.7459138,-74.0015369,854,4,10011
Italy Cuisine,foRWizWrQ32g6Vv4g9UTnA,Nocciola Ristorante,237 E 116th St,40.7973406168505,-73.9382923766971,209,4,10029
Italy Cuisine,rbIrit8gZwfyEOdEOeX7jg,Orso,322 W 46th St,40.759994,-73.989025,178,4,10036
Italy Cuisine,LSOpxBBa217HxnJ7VnY2WQ,Il Violino,180 Columbus Ave,40.77506,-73.98087,249,3.5,10023
Italy Cuisine,Gh69oBruvlEieK1FEFkvWg,Queen Italian Restaurant,84 Court St,40.691356,-73.991905,300,4,11201
Italy Cuisine,E2zKMwHhz4--dyplQ7gf8A,Pappardella,316 Columbus Ave,40.7792833,-73.9776967,571,3.5,10023
Italy Cuisine,9lDqOfKeEB15AWfsWIq8mA,Mario's Restaurant,2342 Arthur Ave,40.8542,-73.88857,215,3.5,10458
Italy Cuisine,mYQMjrtHp8vsEKKNsRz1XA,Union Pizza Works,423 Troutman St,40.7073067,-73.922154,235,4,11237
Italy Cuisine,5pRxCYQppSq0czjFDN9X3Q,Campagnola Restaurant,1382 1st Ave,40.768817,-73.954833,240,4,10021
Italy Cuisine,l8IORbpTz9EwCmHJ_TRULw,Avere Ristorante,222 Duffield St,40.6915079,-73.9849649,16,4,11201
Italy Cuisine,77llOAEwInvK-oC2AHZ4nQ,Coppola's East,378 3rd Ave,40.74165,-73.98154,318,3.5,10016
Italy Cuisine,xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,781 Franklin Ave,40.67206,-73.95717,912,4,11238
Italy Cuisine,C3UsLxRyuTM7bTKqs-R1qA,Sistina,24 E 81st St,40.7745592557331,-73.9544119255131,91,3.5,10028
Italy Cuisine,NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,7316 Northern Blvd,40.7545652,-73.8934414,48,4.5,11372
Italy Cuisine,-58--bg-KKUNArp18U4llA,da Umberto,107 W 17th St,40.7396659851074,-73.9958267211914,161,4,10011
Italy Cuisine,81ATGBKh1Ke6EX_L3qHaIQ,Ferdinando's Focacceria,151 Union St,40.6841934772249,-74.0018677711487,181,4,11231
Italy Cuisine,So6xT7Hl0HDcPqipvGfZdA,Pastai,186 9th Ave,40.7454222076169,-74.0019670059103,191,3.5,10011
Italy Cuisine,s5nPO911cYB2chdwqSqT9g,La Nonna Ristorante & Bar,184 Kent Ave,40.718468787527,-73.9639185527139,276,4,11249
Italy Cuisine,skLDCHQcmivdGx5Qd_qBIA,Il Passatore,14 Bushwick Ave,40.71431,-73.94217,364,4,11211
Italy Cuisine,jzEaiiRa3497HWdf4QKHIA,La Pizza & La Pasta,4 World Trade Ctr,40.7102419339859,-74.0124460392414,115,3,10006
Italy Cuisine,piH-TNcmjLq2NHE4ZtbrBA,Zucchero E Pomodori,1435 2nd Ave,40.770632,-73.957562,185,3.5,10021
Italy Cuisine,ffJddI2ICrCz6q_QWrU5VQ,Da Ciro Brooklyn,458 Myrtle Ave,40.6931299,-73.96716,86,4.5,11205
Italy Cuisine,tJxAlyeT5PRbUIyJ2wsv-A,Bamonte's,32 Withers St,40.716579,-73.951174,327,4,11211
Italy Cuisine,R86cJxXMiXRyqzlF24esgg,Lexington Pizza Parlour,1590 Lexington Ave,40.789283,-73.9487429,181,4,10029
Italy Cuisine,hFmz7HH2og9hn7xNNv20yw,Il Porto Ristorante,37 Washington Ave,40.6974427,-73.9675197,308,4,11205
Italy Cuisine,t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,1103 Manhattan Ave,40.736202,-73.955558,160,4,11222
Italy Cuisine,fTNOwKJ9YbxoIShABCKXdA,DeGrezia Ristorante,231 E 50th St,40.755512,-73.969415,98,4,10022
Italy Cuisine,hdiuRS9sVZSMReZm4oV5SA,Da Andrea,35 W 13th St,40.736218,-73.99597,725,4,10011
Italy Cuisine,cp7rJwmk0PeVBuGRo4JJfA,Buon'Italia,75 9th Ave,40.7424836394226,-74.0065133965729,153,4,10011
Italy Cuisine,gvul1x9MMawVzStJpfGoLA,San Pietro Restaurant,18 E 54th St,40.7605,-73.97443,66,3.5,10022
Italy Cuisine,9DCZ8Ols3w1sfQBoKEq-hw,Vinum Restaurant & Wine Bar,704 Bay St,40.62482,-74.07478,140,4,10304
Italy Cuisine,v64bMLxutTS2MWIrywBczA,Piccolo Cafe,313 Amsterdam Ave,40.780258,-73.980115,509,3.5,10023
Italy Cuisine,eAvP3Q0NCpJs9U0X1pEf-A,Caffe E Vino,112 Dekalb Ave,40.68971,-73.97827,309,4,11201
Italy Cuisine,lgFApPVpbXnsIFw1CRJORw,Cellini Restaurant,65 E 54th St,40.7600530715894,-73.9727372548065,145,4,10022
Italy Cuisine,5mOzZ17qU_8ijlP54Q206Q,Safari Restaurant NYC,219 W 116th St,40.80381,-73.9535,181,4.5,10026
Italy Cuisine,IIsJN_ilLI36zGAF3SMCCQ,La Piccola Cucina,964 Amsterdam Ave,40.8015,-73.96534,112,4,10025
Italy Cuisine,sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,206 W 79th St,40.7831637424309,-73.9789159423279,298,3.5,10024
Italy Cuisine,jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,1375 Avenue Of The Americas,40.7635099,-73.978,738,4,10019
Italy Cuisine,6tASYtO9zOrXr8-LPnAToQ,Zest Szechuan,45 W 39th St,40.75274,-73.98445,550,4,10018
Italy Cuisine,bf2gElKkOHClspvNWfdHQA,Cuomo And Sons,7709 Broadway,40.79803,-74.00219,175,4.5,07047
Italy Cuisine,CBsNd6iuSyiSMPw2pOzRHw,Bar Italia Madison,768 Madison Ave,40.76789,-73.96847,117,3.5,10065
Italy Cuisine,cRfAN-SRlFuaSd-mp-9iiQ,Restivo Ristorante,209 7th Ave,40.7434605855724,-73.9959991865082,113,3.5,10011
Italy Cuisine,cEWF70xMbOvOhr4CDkroOw,Pronto Pizzeria,45-19 28th Ave,40.76346,-73.90886,138,4,11103
Italy Cuisine,yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,54 Stone St,40.7043362,-74.0101733,1617,4,10004
Italy Cuisine,1o5dCnbY1Y9de7ZbdsxUsQ,Barbetta,321 W 46th St,40.76031,-73.98889,229,3.5,10036
Italy Cuisine,ZtApaQ9G-lyOfE-Y80tauw,Lea,1022 Cortelyou Rd,40.63932,-73.96799,309,3.5,11218
Italy Cuisine,p4TYRKQ82N5Ntb6RPdLPMg,Bruno's Ristorante,158-22A Crossbay Blvd,40.6595993041992,-73.8433990478516,187,4.5,11414
Italy Cuisine,LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,457 Court St,40.677328,-73.997972,775,4,11231
Italy Cuisine,DKLbMLQHvggfIKw2jj6rnA,Felice 83,1593 1st Ave,40.775049,-73.951078,226,3.5,10028
Italy Cuisine,1DT6XYMzcekpFQ41Hj44vA,Luzzo's BK,145 Atlantic Ave,40.690706,-73.9952269,175,4,11201
Italy Cuisine,1A3m0-dOhF2PKRU_8S2YYQ,Le Prive,626 10th Ave,40.76108,-73.99419,126,4.5,10036
Italy Cuisine,QAGFu7pqCAZUJkYkUB5pjg,Urbanspace Vanderbilt,230 Park Ave,40.754623,-73.976605,635,4,10169
Italy Cuisine,oNJOIxuZlrTYFWwAFMTdkQ,Tre Otto,1410 Madison Ave,40.788425,-73.953643,166,3.5,10029
Italy Cuisine,HhY7QDRu7EwXTDY4WT1wSA,Birreria,200 5th Ave,40.74197,-73.9895,1381,3,10010
Italy Cuisine,Jgaf3JmVaPokYB3ezbhjCQ,Caravaggio,23 E 74th St,40.7734565734863,-73.964729309082,85,3.5,10021
Italy Cuisine,K9kL1ice5jlkPXcNyTus3Q,Pasta Lovers,142 W 49th St,40.76003,-73.98291,315,3.5,10019
Italy Cuisine,yZx1kHlBHXwEBZLkX0PRhA,Plado Tasting Bar,192 E 2nd St,40.72242,-73.98397,9,4,10009
Italy Cuisine,hVqZ4vihjL1gFTD-KdX-Tw,Gennaro,665 Amsterdam Ave,40.79178,-73.9718,377,3.5,10025
Italy Cuisine,8PyKaU-YM0HOAfxWsjcwmg,Cipriani Le Specialita,120 E 42nd St,40.7516113,-73.9767134,117,4,10017
Italy Cuisine,XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,37 E 60th St,40.764144,-73.970195,214,3.5,10021
Italy Cuisine,j6fSechU9HxzbnK-kjQx1Q,San Matteo Pizza and Espresso Bar,1739 2nd Ave,40.7804,-73.95012,486,4,10128
Italy Cuisine,WDVzL34VpkiYOtknS-NpWQ,Emilia's Restaurant,2331 Arthur Ave,40.85415,-73.88894,167,3.5,10458
Italy Cuisine,QGRrPt4QwJNxmpM1urPxQA,Two Toms Restaurant,255 3rd Ave,40.6780586242676,-73.9853210449219,70,4,11215
Italy Cuisine,eJwKlspmfinMrm-aq9KxEQ,Cozymeal Cooking Classes & Food Tours,136 Madison Ave,40.74617,-73.98431,19,5,10016
Italy Cuisine,0wzQPZvvbUqhD7D8JNkGZw,Ristorante Grifone,244 E 46th St,40.7525199,-73.97092,112,4,10017
Italy Cuisine,q8wlm_XUjmSsTdTQKt2qbQ,Erminia Italian Restaurant,250 E 83rd St,40.77594,-73.95346,182,4,10028
Italy Cuisine,hwR54p9AWwrOATd41l351w,Alberto Restaurant,9831 Metropolitan Ave,40.711109161377,-73.8534774780273,194,4,11375
Italy Cuisine,NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,36-08 Ditmars Blvd,40.773986,-73.908126,360,4,11105
Italy Cuisine,-Gc5sTFxoXM3Tiv_dkSJZg,Cecconi's Dumbo,55 Water St,40.7033063330116,-73.9916549604523,608,3.5,11201
Italy Cuisine,gU6_qALmeWysg2YXMzMrtw,Serafina Fabulous Pizza,1022 Madison Ave,40.7762350782493,-73.9623423504256,311,3,10075
Italy Cuisine,C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,222 Lafayette St,40.722046,-73.997557,1298,4,10012
Italy Cuisine,uy9JPyjgthV64RCJN-EyAw,Harry Cipriani,781 5th Ave,40.76439,-73.97271,168,3,10022
Italy Cuisine,0frCoaUJ_XWiz1BXiHBcwg,Ceci Italian Cuisine,46 W 46th St,40.7568271422022,-73.9809948205948,270,3.5,10036
Italy Cuisine,phB6HvQyOUEZmvgg9KzRmA,Da Franco & Tony Ristorante,2815 Middletown Rd,40.843635,-73.836135,84,4.5,10461
Italy Cuisine,D0LsGudLqLabXbhEPMkw6A,Aumm Aumm Pizzeria & Wine Bar,7701 Broadway,40.79789,-74.00231,328,4.5,07047
Italy Cuisine,xKZSIBaGkXX7ppIceuhiQQ,Buca di Beppo Italian Restaurant,1540 Broadway,40.757923,-73.985216,394,3.5,10036
Italy Cuisine,oIpNF3AJwqZlCs9fmpyFOQ,Pasquale Rigoletto Restaurant,2311 Arthur Ave,40.8538,-73.88925,167,3.5,10458
Italy Cuisine,G-b9kvnRh0pLi4fsdcmwjg,Joseph's Restaurant,3 Hanover Square,40.70499,-74.00961,75,4,10004
Italy Cuisine,pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,60 Greenpoint Ave,40.729546,-73.958568,1203,4.5,11222
Italy Cuisine,WEhkGLKlj-5X1pq_07Syaw,Vesta,21-02 30th Ave,40.76961,-73.92776,667,4,11102
Italy Cuisine,I0i9YzRBQn6MKIUFIHpeBQ,Park Italian Gourmet,60 W 45th St,40.7562054271632,-73.9814829826355,195,4,10036
Italy Cuisine,AHVlPpOkiEl9maijGhar-Q,The Meatball Shop,64 Greenwich Ave,40.736125,-74.000607,861,4,10011
Italy Cuisine,GticI2JB8Iw2ktRfLv6aRQ,Momofuku Ko,8 Extra Pl,40.724776,-73.991682,292,4.5,10003
Italy Cuisine,LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,38 W 39th St,40.752155,-73.984223,1647,4,10018
Italy Cuisine,qYDoWRdntIApGW6fEUHWIQ,Biricchino,260 W 29th St,40.7488743960857,-73.9954686909914,112,3.5,10001
Italy Cuisine,5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,1308 Madison Ave,40.78521,-73.95595,203,4,10128
Italy Cuisine,E-ZJv2SIgzVSi27ZjF1yQQ,The Raging Skillet,335 E Houston St,40.72084,-73.98238,25,5,10002
Italy Cuisine,ubNySbvyISy8q3oy9tsJaA,Il Pesce,200 5th Ave,40.7421891564824,-73.9898860988724,102,3.5,10010
French Cuisine,ETgJqJHV7BW6pIr9Ox74sA,Amélie,22 W 8th St,40.7327,-73.99766,2578,4.5,10011
French Cuisine,csVEpHy5KJoFvM1qp5XwLQ,Le Parisien,163 East 33rd St,40.7454079308793,-73.9791478306885,931,4,10016
French Cuisine,FiRB9Ek3Xo9JHwXgBYITYg,La Sirène-Soho,558 Broome St,40.7243642217227,-74.005708694458,1583,4.5,10013
French Cuisine,vRrVSB-LegwUwIxpkeRVtQ,Le Bernardin,155 W 51st St,40.761557,-73.981763,2462,4.5,10019
French Cuisine,Ac8y23odvFOIQSKdrV63Uw,Le Bateau Ivre,230 E 51st St,40.7558,-73.96905,424,4,10022
French Cuisine,KgpOYAG-r_eDsQXFXt0nnQ,Balthazar Restaurant,80 Spring St,40.722730394629,-73.998330776327,3001,4,10012
French Cuisine,xEDD2ScBU3jHhWxlMC7dkQ,Nougatine at Jean-Georges,1 Central Park W,40.76891,-73.98176,1107,4,10023
French Cuisine,8oWkHl9tITphtI7KY4kT0w,Le Pif,2058 Broadway Ave,40.7774844970442,-73.9817932784042,288,4,10023
French Cuisine,KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,3 E 52nd St,40.75972,-73.97555,422,4,10022
French Cuisine,xQ445GaWVN5Aa3sFX9OoIg,Buvette,42 Grove St,40.732704,-74.004317,1676,4,10014
French Cuisine,JZvegz9gY9sJwAeDPNvMQA,Pitchounette81,245 East 81st St,40.77496,-73.95437,90,4.5,10028
French Cuisine,s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,99 7th Ave S,40.733063,-74.0028772,1294,4.5,10014
French Cuisine,1DfbZ0VsSCg9g1KILmnvzQ,Per Se,10 Columbus Cir,40.7681528889558,-73.9827629623657,1607,4.5,10019
French Cuisine,kHeakps7Gj8EaImiOYaX8g,Le French Diner,188 Orchard St,40.7218274586187,-73.9879689992204,107,4.5,10002
French Cuisine,RQojRzAYA9Cq87PqwQq5yg,Deux Amis,356 E 51st St,40.7544765,-73.9660238,145,4,10022
French Cuisine,9vYSRXdp5JtFmqhi0FigMA,Le Relais De Venise L'Entrecôte,590 Lexington Ave,40.7577089110773,-73.9717626571655,774,4,10022
French Cuisine,rSY3MyWqpuy3dNuUN4zQ_g,Petit Poulet,52 W 33rd St,40.7487053,-73.987317,413,4,10001
French Cuisine,TQEajJ-kahYPOToGZIyyaA,Cafe Boulud,20 E 76th St,40.77444,-73.96396,706,4,10021
French Cuisine,obFs12x7mgYPGxgalBd22w,Le Coucou,138 Lafayette St,40.71909,-74.00013,515,4,10013
French Cuisine,1A3m0-dOhF2PKRU_8S2YYQ,Le Prive,626 10th Ave,40.76108,-73.99419,126,4.5,10036
French Cuisine,8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,177 9th Ave,40.745044,-74.002863,331,4,10011
French Cuisine,DZaN3bNWfwcm__sNw5bvDg,Daniel,60 E 65th St,40.7667736797858,-73.967607,1555,4.5,10065
French Cuisine,TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,103 Ave B,40.72473,-73.98115,936,4,10009
French Cuisine,rKeUUuD4s0e6igmxTqbFnA,Coco J'adore,1 Little W 12th St,40.7396062,-74.005997,89,4.5,10014
French Cuisine,nBkSqOhZMa1A7Yk3q8VPaA,Dirty French,180 Ludlow St,40.72183,-73.98719,622,4,10002
French Cuisine,PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,1 Central Park W,40.7691122743293,-73.9814290717583,1857,4.5,10023
French Cuisine,A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,414 W 42nd St,40.758502,-73.993413,475,4,10036
French Cuisine,kmcgUxWhwlbmC-FAMTEF2g,Cafe D'Alsace,1695 2nd Ave,40.77916,-73.95104,1171,4,10128
French Cuisine,g5f6p9jfzB30Mhcu6d5OWA,Petite Boucherie,14 Christopher St,40.73382,-74.00042,107,4.5,10014
French Cuisine,ykTc4pZYEAY0Esd0yVFSOQ,Vin Sur Vingt,66 W 84th St,40.78492,-73.97291,55,4.5,10024
French Cuisine,UJe9_p6NEl0kA6xHVo5PKw,Amelie,566 Amsterdam Ave,40.78875,-73.97464,162,4.5,10024
French Cuisine,qOomR3AwClOGpV1HdqOTFg,Les Enfants de Boheme,177 Henry St,40.7136187,-73.9888503,223,4.5,10002
French Cuisine,dAHoDxBmzWqfobnTbCHaQA,Frenchette,241 W Broadway,40.71964,-74.00578,203,3.5,10013
French Cuisine,ndd1BQLqFINytM4kbkCjgQ,La Bergamote,515 W 52nd St,40.7663868,-73.9915846,361,4,10019
French Cuisine,flcy6dNr4s12PTv6VtBK9Q,LĒNA,137 Eldridge St,40.719135,-73.991758,116,4.5,10002
French Cuisine,PXTzmqJW7gbK-IkfKBEnFw,Cafe Triskell,33-04 36th Ave,40.7557027855819,-73.9280135680406,421,4.5,11106
French Cuisine,bQPU31GkNo3TkPnq7iSngg,Jubilee,948 1st Ave,40.75523,-73.965164,195,4,10022
French Cuisine,xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,1439 York Ave,40.7697981,-73.9518043,321,4,10075
French Cuisine,LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,180 Spring St,40.724678,-74.002624,358,4,10012
French Cuisine,bqhBU_iyHpaLlq0WSc5Nkw,Jean Claude 2,1343 2nd Ave,40.7680053710938,-73.9592895507812,132,4,10021
French Cuisine,R-biStUvl2zuhIQFk40GsQ,OCabanon,245 W 29th St,40.7486725,-73.9945145,408,4,10001
French Cuisine,BULuz2Xjd5Cj14akdUzm1g,Palais by Perfect Pie,134 E 61st St,40.7635381452575,-73.9676880463958,4,5,10065
French Cuisine,O64wSq9NvecPNPRkz38o8Q,Madame Claude Bis,390 4th St,40.7245930779437,-74.0511194225858,161,4,07302
French Cuisine,egQkevpRi3g-iKrYIlBpGQ,Cocotte,110 Thompson St,40.72575,-74.00178,316,4,10012
French Cuisine,C6f_MQaRwIbJ8diailVaCA,L'Appart,225 Liberty St,40.712708,-74.015919,94,5,10281
French Cuisine,WoZnkXZInggzgQM_LbDpGg,Le Baratin,26 Greenwich Ave,40.735025,-73.999857,206,4,10011
French Cuisine,9pI_G9xGiTY4YCcfe9eoPA,French Louie,320 Atlantic Ave,40.6879459,-73.988257,360,4,11201
French Cuisine,5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,1308 Madison Ave,40.78521,-73.95595,203,4,10128
French Cuisine,tDzTFko0plObIUPwRc31-Q,La cafette,103 Havemeyer St,40.71323,-73.95638,62,5,11211
French Cuisine,fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,200 W 70th St,40.77741,-73.98312,471,4,10023
French Cuisine,oyxtaqfFZkP_vC0M6GfkbA,Chez Napoleon,365 W 50th St,40.76346,-73.9883,267,4,10019
French Cuisine,I-_4uhJkmsnK_dj8n69GLg,La Maison du Croque Monsieur,17 E 13th St,40.735027,-73.992966,327,4,10003
French Cuisine,7uGPAk8ELYABSzZhXhj7tA,Le Gigot,18 Cornelia St,40.7314099,-74.00197,203,4,10014
French Cuisine,aUakHsv3bAk6tDtLe96rIA,Lucien,14 1st Ave,40.72339,-73.98817,345,3.5,10009
French Cuisine,RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,44 E 92nd St,40.78447,-73.95581,146,4,10128
French Cuisine,K6ik5ceZaea55wXnmHWz0Q,Bliss 46 Bistro,43-46 46th St,40.7441711,-73.9186707,195,4,11104
French Cuisine,pDwhlX9jNBGnjvyGR9jYWQ,Gabriel Kreuther,41 W 42nd St,40.754546,-73.982556,399,4.5,10036
French Cuisine,CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,8 East 50th St,40.7581416,-73.9766257,57,4,10022
French Cuisine,DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,2269 Adam Clayton Powell Jr Blvd,40.8142691169743,-73.9441050339131,253,4,10030
French Cuisine,npiIhpcWePbVT3JYEcy3zg,Wayan,20 Spring St,40.7213813139202,-73.9950757664721,138,4,10012
French Cuisine,g3jNtkQZVZrrC823oBxdtg,Lafayette,380 Lafayette St,40.727617,-73.993464,866,3.5,10003
French Cuisine,6S62Z7e0UP82shutXERUzA,Cafe Du Soleil,2723 Broadway,40.8000739,-73.9682123,382,3.5,10025
French Cuisine,WO_cLlSr6eFYMXy0T6BvHA,Le Pif,465 W 23rd St,40.7476868,-74.0037054,167,4.5,10011
French Cuisine,3y_-DwmoM198umnZHSOmKQ,Yves,385 Greenwich St,40.72021,-74.00996,58,4,10013
French Cuisine,JUGgD5WXc8eU5MoBKrfSGA,L'Atelier de Joël Robuchon,85 10th Ave,40.743052,-74.007872,116,4.5,10011
French Cuisine,3pgbgiPTA2WmZ9fsDKlojA,La Mirabelle,102 W 86th St,40.78636,-73.97262,118,4,10024
French Cuisine,nRO136GRieGtxz18uD61DA,Eleven Madison Park,11 Madison Ave,40.7416907417333,-73.9872074872255,2096,4.5,10010
French Cuisine,844H9r0tRQZmxiEtjeTW0A,The Bar Room,9 W 53rd St,40.7610309319265,-73.9765593703613,484,4,10019
French Cuisine,uVo8WHNQo3iU0dhoUKM0kw,Le P'tit Paris Bistro,256 Prospect Park W,40.659,-73.98173,351,4,11215
French Cuisine,DU_DMCalguwdsnmLOJX3mg,La Cigogne,215 Union St,40.683501,-73.999304,346,4,11231
French Cuisine,ZOfk6Ao0db5icjc0WEq7zg,Bacchus Bistro & Wine Bar,409-411 Atlantic Ave,40.68692,-73.98437,457,4,11217
French Cuisine,ZxfXy-odIz_Xi1i9Uu00pg,La Bonne Soupe,48 W 55th St,40.76232,-73.97702,701,3.5,10019
French Cuisine,NMVRHrkdp68twl4CWo1I5A,Marseille,630 9th Ave,40.759806,-73.991378,865,4,10036
French Cuisine,escMR9M42UsHQIglAz1pJw,Bubba's Bistro,31-13 Ditmars Blvd,40.775832308033,-73.9100879056678,353,4,11105
French Cuisine,HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,405 East 58th St,40.7588875,-73.961963,127,4,10022
French Cuisine,t-ODuKsmRseJoTEVKQzsdg,Pates Et Traditions,52 Havemeyer St,40.71485,-73.95466,820,4.5,11211
French Cuisine,a8D87UlkkR3HixryrAay9w,Coco Bistro,233-235 Front St,40.70757,-74.00184,55,4,10038
French Cuisine,C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,222 Lafayette St,40.722046,-73.997557,1298,4,10012
French Cuisine,gtXP0CmOnBbgfnff7VXa7A,Pastis,52 Gansevoort St,40.73928,-74.00695,87,4,10014
French Cuisine,NMCUMp39CPenji-UbFnuCA,Mountain Bird,2162 2nd Ave,40.7938199,-73.9398521,180,4.5,10029
French Cuisine,EF4M55USa1ZNy1rP5Kuk2w,Chez Moi,135 Atlantic Ave,40.6907305802403,-73.99551244328,359,4,11201
French Cuisine,FyFeyjndrXHDnN-z9-qv_w,Augustine,5 Beekman St,40.71141,-74.006814,225,4,10038
French Cuisine,bTyyPU8A4pz9dieLSZPMdA,Le Rivage,340 W 46th St,40.76023,-73.98957,417,4,10036
French Cuisine,EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,416 Amsterdam Ave,40.7838,-73.97806,50,4,10024
French Cuisine,8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,225 Park Ave S,40.73715,-73.98789,610,4.5,10003
French Cuisine,51_f1MyuRFpEIpzb57YmEA,Hendriks,557 3rd Ave,40.747395,-73.97649,361,4,10016
French Cuisine,cJREPXNhyznkLrKhjg9hoA,Tournesol,5012 Vernon Blvd,40.74239,-73.95451,402,4,11101
French Cuisine,mxDfu4bHwSXoCr3FRpyMsw,L'Antagoniste,238 Malcolm X Blvd,40.685019,-73.929617,269,4.5,11221
French Cuisine,Okbtt-ISFB3kuoxkl2wVgg,The Simone,151 E 82nd St,40.77682,-73.95698,92,5,10028
